,customer_number,offer_accepted,reward,mailer_type,income_level,bank_accounts_open,overdraft_protection,credit_rating,credit_cards_held,homes_owned,household_size,own_your_home,average_balance,q1_balance,q2_balance,q3_balance,q4_balance
16458,16459,No,Air Miles,Letter,Low,1,No,Low,1,1,3,Yes,946.75,1588.0,1263.0,696.0,240.0
16459,16460,Yes,Cash Back,Postcard,High,2,No,Low,2,1,3,Yes,689.0,881.0,739.0,575.0,561.0
16460,16461,No,Points,Letter,Medium,1,No,Medium,2,1,3,No,714.75,537.0,736.0,941.0,645.0
16461,16462,No,Points,Postcard,Medium,1,Yes,Medium,3,2,3,Yes,318.25,311.0,69.0,480.0,413.0
16462,16463,No,Air Miles,Postcard,High,1,No,High,1,1,3,No,940.75,1787.0,1345.0,535.0,96.0
16463,16464,No,Air Miles,Postcard,Low,1,Yes,High,2,2,2,Yes,1003.25,1388.0,1618.0,429.0,578.0
16464,16465,No,Points,Letter,Low,1,No,Low,1,1,3,No,1134.25,1410.0,795.0,1308.0,1024.0
16465,16466,No,Air Miles,Letter,High,1,Yes,Medium,2,1,2,Yes,1096.5,1312.0,1793.0,1059.0,222.0
16466,16467,No,Air Miles,Postcard,Low,1,No,Low,2,1,3,Yes,214.75,35.0,218.0,443.0,163.0
16467,16468,No,Points,Postcard,Medium,1,No,Medium,1,2,4,No,1150.5,683.0,1178.0,1065.0,1676.0
16468,16469,No,Points,Letter,High,2,Yes,Medium,2,2,5,Yes,278.5,391.0,8.0,499.0,216.0
16469,16470,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,3,Yes,1222.0,299.0,1291.0,2190.0,1108.0
16470,16471,No,Air Miles,Postcard,Medium,2,No,Low,1,1,4,Yes,1063.0,1816.0,1420.0,697.0,319.0
16471,16472,No,Cash Back,Postcard,Low,1,No,Medium,1,1,4,No,337.0,388.0,321.0,151.0,488.0
16472,16473,No,Points,Postcard,Medium,2,No,High,2,1,4,Yes,1071.25,756.0,784.0,1023.0,1722.0
16473,16474,Yes,Air Miles,Postcard,High,2,No,Low,1,1,2,No,1007.5,1505.0,1288.0,791.0,446.0
16474,16475,No,Air Miles,Postcard,Medium,2,No,High,1,1,6,Yes,822.75,446.0,478.0,1151.0,1216.0
16475,16476,No,Air Miles,Postcard,High,1,No,Medium,2,1,4,Yes,1168.75,919.0,1485.0,1696.0,575.0
16476,16477,No,Points,Letter,Low,2,No,Low,3,1,3,Yes,1253.5,722.0,1458.0,1632.0,1202.0
16477,16478,No,Points,Postcard,High,3,No,Low,2,1,4,Yes,1477.5,874.0,1337.0,1637.0,2062.0
16478,16479,No,Points,Letter,Medium,2,No,Low,1,1,3,Yes,1162.25,334.0,1708.0,1378.0,1229.0
16479,16480,No,Air Miles,Letter,Low,1,No,Low,3,2,3,Yes,990.25,1855.0,1190.0,607.0,309.0
16480,16481,No,Points,Postcard,Medium,2,No,High,2,2,2,No,623.5,781.0,596.0,586.0,531.0
16481,16482,No,Air Miles,Postcard,High,1,No,Low,2,1,5,Yes,1105.75,1942.0,1479.0,781.0,221.0
16482,16483,No,Points,Letter,Medium,1,No,Medium,3,1,3,Yes,1019.75,351.0,875.0,2110.0,743.0
16483,16484,No,Points,Postcard,Medium,1,No,High,1,2,4,Yes,789.0,809.0,771.0,904.0,672.0
16484,16485,No,Points,Postcard,High,2,No,Low,1,1,3,Yes,1069.5,1208.0,1189.0,1377.0,504.0
16485,16486,No,Cash Back,Letter,Medium,2,No,Medium,2,1,3,Yes,1148.5,1939.0,1384.0,811.0,460.0
16486,16487,No,Points,Postcard,Medium,2,No,Medium,3,1,4,No,231.0,236.0,118.0,231.0,339.0
16487,16488,No,Points,Letter,Medium,3,No,High,4,2,4,Yes,354.75,378.0,139.0,451.0,451.0
16488,16489,No,Air Miles,Postcard,Medium,1,No,Low,2,1,3,Yes,283.0,39.0,427.0,405.0,261.0
16489,16490,No,Air Miles,Postcard,Low,1,No,Medium,1,1,4,Yes,999.25,1501.0,1296.0,909.0,291.0
16490,16491,No,Points,Letter,High,1,No,Medium,4,1,4,No,833.0,907.0,962.0,508.0,955.0
16491,16492,No,Air Miles,Letter,Medium,1,Yes,Low,2,1,4,Yes,1338.5,1194.0,1216.0,1477.0,1467.0
16492,16493,No,Air Miles,Postcard,Medium,2,No,Low,1,1,3,No,1250.0,665.0,1555.0,1199.0,1581.0
16493,16494,No,Air Miles,Postcard,Low,1,No,Medium,3,1,5,Yes,183.25,116.0,406.0,209.0,2.0
16494,16495,No,Air Miles,Postcard,Medium,1,No,Low,3,1,2,No,716.75,646.0,827.0,664.0,730.0
16495,16496,No,Air Miles,Letter,High,2,No,Medium,3,1,3,No,1085.5,720.0,866.0,1845.0,911.0
16496,16497,Yes,Points,Letter,Low,1,No,Medium,3,1,3,No,780.0,782.0,895.0,658.0,785.0
16497,16498,No,Points,Letter,Medium,1,No,Low,2,1,3,No,1071.75,1750.0,1469.0,998.0,70.0
16498,16499,No,Air Miles,Postcard,Low,1,No,High,3,2,6,No,1360.25,935.0,963.0,1592.0,1951.0
16499,16500,Yes,Points,Postcard,Medium,2,Yes,Low,1,2,2,Yes,310.0,359.0,399.0,192.0,290.0
16500,16501,No,Air Miles,Postcard,High,1,No,Medium,2,1,5,Yes,1055.75,871.0,1066.0,1648.0,638.0
16501,16502,Yes,Points,Letter,High,2,No,Low,2,1,3,Yes,1175.5,1466.0,1351.0,1085.0,800.0
16502,16503,No,Points,Postcard,High,1,No,Medium,2,1,4,Yes,364.0,207.0,453.0,357.0,439.0
16503,16504,No,Points,Letter,High,1,No,Low,2,1,3,No,270.5,358.0,188.0,461.0,75.0
16504,16505,No,Cash Back,Postcard,Medium,1,No,High,1,1,5,Yes,1316.25,117.0,1780.0,2146.0,1222.0
16505,16506,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,4,Yes,1220.5,781.0,1513.0,1164.0,1424.0
16506,16507,No,Air Miles,Letter,Medium,1,No,Medium,3,1,3,No,776.75,771.0,780.0,691.0,865.0
16507,16508,Yes,Air Miles,Postcard,Low,1,Yes,High,2,2,4,No,786.5,788.0,883.0,546.0,929.0
16508,16509,No,Points,Postcard,High,1,No,High,3,2,3,Yes,720.75,649.0,662.0,875.0,697.0
16509,16510,No,Air Miles,Letter,Medium,1,No,Low,1,1,2,No,1029.25,1794.0,820.0,566.0,937.0
16510,16511,No,Air Miles,Postcard,Low,1,Yes,Low,2,2,5,No,743.75,719.0,976.0,745.0,535.0
16511,16512,No,Points,Letter,Medium,1,No,Medium,1,1,2,No,968.5,720.0,911.0,1685.0,558.0
16512,16513,No,Air Miles,Letter,Low,1,Yes,Medium,2,1,3,Yes,1032.5,438.0,851.0,1233.0,1608.0
16513,16514,No,Points,Letter,Low,2,No,Medium,1,1,4,Yes,997.0,423.0,1173.0,1283.0,1109.0
16514,16515,No,Cash Back,Letter,Medium,1,No,Low,2,1,2,No,1228.75,80.0,1480.0,1670.0,1685.0
16515,16516,No,Points,Postcard,Medium,2,No,Medium,3,1,3,Yes,1218.75,1877.0,1043.0,1225.0,730.0
16516,16517,Yes,Cash Back,Postcard,Low,2,No,Medium,2,2,4,Yes,1280.5,965.0,1248.0,1604.0,1305.0
16517,16518,No,Points,Postcard,High,1,No,Low,1,1,2,No,1160.5,275.0,1265.0,1583.0,1519.0
16518,16519,No,Cash Back,Postcard,High,2,Yes,Medium,2,1,6,Yes,1192.25,694.0,1370.0,1917.0,788.0
16519,16520,No,Cash Back,Postcard,Medium,1,Yes,Low,2,2,4,Yes,1231.25,506.0,727.0,1984.0,1708.0
16520,16521,No,Air Miles,Letter,Medium,2,No,Low,3,2,4,No,557.0,585.0,585.0,543.0,515.0
16521,16522,No,Cash Back,Letter,Low,1,No,Medium,1,1,5,No,728.25,502.0,857.0,778.0,776.0
16522,16523,No,Cash Back,Letter,Low,1,No,Medium,2,2,3,Yes,1060.75,1459.0,935.0,1142.0,707.0
16523,16524,No,Cash Back,Letter,Low,1,No,High,2,1,5,Yes,1731.25,1468.0,1736.0,2261.0,1460.0
16524,16525,No,Air Miles,Letter,Low,2,No,Medium,3,2,3,Yes,1131.5,1403.0,1382.0,1207.0,534.0
16525,16526,No,Cash Back,Letter,High,2,Yes,Low,1,1,2,Yes,1025.75,772.0,788.0,856.0,1687.0
16526,16527,No,Cash Back,Letter,Medium,1,No,High,2,1,2,Yes,977.5,1628.0,1457.0,543.0,282.0
16527,16528,No,Air Miles,Postcard,High,1,No,Medium,2,1,3,Yes,965.0,1788.0,1075.0,897.0,100.0
16528,16529,No,Points,Letter,Medium,2,No,High,1,1,4,No,1323.75,1643.0,1325.0,1394.0,933.0
16529,16530,No,Points,Letter,Medium,1,No,Medium,3,1,4,No,673.5,525.0,822.0,783.0,564.0
16530,16531,No,Cash Back,Postcard,Low,2,Yes,High,1,2,4,No,1221.75,665.0,1182.0,1697.0,1343.0
16531,16532,No,Points,Postcard,Low,1,No,Low,3,2,4,No,335.25,232.0,418.0,215.0,476.0
16532,16533,Yes,Points,Letter,Medium,2,No,Medium,1,1,5,Yes,976.0,1670.0,1188.0,660.0,386.0
16533,16534,No,Points,Postcard,Low,1,Yes,Low,1,1,5,Yes,1050.25,1510.0,1735.0,630.0,326.0
16534,16535,No,Air Miles,Postcard,Medium,1,No,Medium,2,2,3,Yes,1104.25,2056.0,1013.0,801.0,547.0
16535,16536,No,Air Miles,Letter,Medium,2,No,Low,1,2,2,Yes,1844.25,1997.0,1797.0,1805.0,1778.0
16536,16537,No,Cash Back,Letter,High,1,No,Medium,3,1,4,No,814.0,271.0,524.0,948.0,1513.0
16537,16538,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,2,Yes,973.25,1409.0,887.0,628.0,969.0
16538,16539,No,Air Miles,Letter,Medium,1,No,High,1,2,4,Yes,1012.75,1575.0,1279.0,715.0,482.0
16539,16540,No,Cash Back,Postcard,High,1,No,Low,2,3,5,Yes,1402.25,1967.0,1617.0,979.0,1046.0
16540,16541,No,Cash Back,Postcard,Low,1,No,Medium,2,1,3,Yes,1319.75,895.0,1335.0,2060.0,989.0
16541,16542,No,Cash Back,Letter,Low,1,No,High,2,1,5,No,1056.0,78.0,1541.0,1928.0,677.0
16542,16543,No,Air Miles,Letter,High,1,Yes,Low,1,2,3,No,183.0,93.0,409.0,149.0,81.0
16543,16544,Yes,Air Miles,Letter,High,1,No,Medium,2,2,3,Yes,839.0,777.0,871.0,972.0,736.0
16544,16545,No,Points,Postcard,Low,1,No,Medium,2,1,4,Yes,661.25,525.0,569.0,671.0,880.0
16545,16546,No,Cash Back,Postcard,Low,1,No,Medium,1,1,4,Yes,701.75,733.0,711.0,580.0,783.0
16546,16547,No,Cash Back,Letter,Medium,1,No,Low,2,1,4,Yes,786.75,789.0,721.0,881.0,756.0
16547,16548,No,Cash Back,Postcard,Medium,1,No,High,2,1,2,Yes,1003.25,515.0,937.0,1874.0,687.0
16548,16549,No,Cash Back,Postcard,Low,1,No,High,1,1,4,Yes,984.0,1631.0,1203.0,796.0,306.0
16549,16550,No,Points,Postcard,High,1,Yes,High,2,1,4,No,1687.5,1744.0,1798.0,1703.0,1505.0
16550,16551,No,Cash Back,Postcard,High,1,No,Medium,2,1,3,No,276.5,339.0,412.0,295.0,60.0
16551,16552,No,Cash Back,Postcard,Low,1,Yes,Medium,1,2,4,No,1015.5,215.0,1314.0,963.0,1570.0
16552,16553,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,Yes,1695.0,1636.0,1639.0,1630.0,1875.0
16553,16554,No,Cash Back,Letter,Low,1,No,High,2,1,2,No,1104.25,952.0,561.0,842.0,2062.0
16554,16555,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,3,No,1100.5,812.0,1563.0,1337.0,690.0
16555,16556,No,Air Miles,Letter,Medium,1,No,Medium,1,2,3,No,993.0,1839.0,1178.0,571.0,384.0
16556,16557,No,Cash Back,Letter,Low,1,Yes,Low,2,2,4,No,940.5,906.0,960.0,899.0,997.0
16557,16558,No,Cash Back,Postcard,Medium,2,No,Medium,2,1,3,Yes,1079.5,1775.0,868.0,697.0,978.0
16558,16559,No,Cash Back,Letter,Medium,1,No,Medium,1,1,3,Yes,1195.5,1478.0,1891.0,868.0,545.0
16559,16560,No,Air Miles,Letter,Medium,1,No,Medium,2,1,6,Yes,1139.5,1416.0,784.0,1322.0,1036.0
16560,16561,No,Points,Postcard,Medium,1,No,High,1,1,2,Yes,1033.0,1664.0,1347.0,633.0,488.0
16561,16562,No,Points,Postcard,Medium,1,No,High,2,2,4,No,1016.25,1908.0,1152.0,732.0,273.0
16562,16563,No,Points,Letter,Medium,2,No,Low,4,1,6,No,1193.75,2102.0,1205.0,1231.0,237.0
16563,16564,No,Cash Back,Letter,High,1,No,Low,1,1,4,Yes,1183.25,1460.0,1682.0,1147.0,444.0
16564,16565,No,Air Miles,Letter,Medium,2,No,Low,2,2,2,No,904.75,1906.0,1021.0,530.0,162.0
16565,16566,No,Points,Letter,Medium,1,No,High,2,1,4,Yes,1179.5,859.0,1250.0,1902.0,707.0
16566,16567,No,Cash Back,Letter,Medium,2,Yes,Low,3,1,4,No,867.5,191.0,746.0,835.0,1698.0
16567,16568,No,Cash Back,Postcard,Low,1,No,Medium,3,1,2,Yes,231.75,289.0,213.0,189.0,236.0
16568,16569,No,Cash Back,Postcard,High,1,No,High,1,1,3,Yes,1017.25,1788.0,1335.0,839.0,107.0
16569,16570,Yes,Air Miles,Postcard,Low,2,No,High,2,1,2,Yes,263.25,201.0,334.0,128.0,390.0
16570,16571,No,Points,Postcard,Low,1,No,Low,1,1,3,No,1045.5,1865.0,1384.0,729.0,204.0
16571,16572,No,Points,Letter,Low,1,Yes,High,1,3,5,Yes,1073.75,401.0,527.0,1761.0,1606.0
16572,16573,No,Air Miles,Postcard,Medium,1,No,Low,1,1,5,No,974.5,150.0,1079.0,1207.0,1462.0
16573,16574,No,Cash Back,Postcard,Low,1,No,Medium,2,1,4,Yes,1083.75,449.0,816.0,1941.0,1129.0
16574,16575,No,Points,Letter,Low,2,No,High,2,1,3,Yes,1396.0,812.0,1616.0,2139.0,1017.0
16575,16576,No,Points,Letter,Low,1,No,Low,1,1,3,Yes,1128.25,1275.0,1786.0,689.0,763.0
16576,16577,No,Air Miles,Letter,Low,2,No,High,2,2,2,No,158.75,313.0,35.0,162.0,125.0
16577,16578,No,Air Miles,Postcard,Low,1,No,Low,2,1,3,Yes,1096.5,1915.0,1289.0,851.0,331.0
16578,16579,No,Points,Letter,Medium,1,No,Medium,3,2,3,Yes,683.5,604.0,590.0,838.0,702.0
16579,16580,No,Air Miles,Letter,Low,1,No,Medium,4,1,5,Yes,811.5,882.0,623.0,763.0,978.0
16580,16581,No,Cash Back,Postcard,High,1,Yes,Medium,3,1,3,No,985.25,1203.0,1229.0,680.0,829.0
16581,16582,No,Air Miles,Letter,Medium,1,No,High,1,2,4,Yes,785.0,627.0,993.0,964.0,556.0
16582,16583,No,Cash Back,Postcard,High,1,No,High,2,1,2,Yes,948.25,1677.0,1281.0,533.0,302.0
16583,16584,No,Cash Back,Postcard,Medium,1,No,High,2,1,2,Yes,656.5,516.0,542.0,792.0,776.0
16584,16585,No,Cash Back,Letter,Medium,1,No,Medium,1,1,2,No,994.25,1890.0,1094.0,739.0,254.0
16585,16586,No,Cash Back,Letter,Low,1,No,High,1,1,4,No,323.0,389.0,474.0,93.0,336.0
16586,16587,No,Air Miles,Letter,Medium,2,Yes,Medium,2,2,2,Yes,1227.75,1107.0,1038.0,2209.0,557.0
16587,16588,Yes,Points,Letter,High,2,No,Low,2,2,3,No,314.0,31.0,427.0,354.0,444.0
16588,16589,No,Cash Back,Postcard,High,1,Yes,Low,3,1,3,No,750.5,596.0,779.0,904.0,723.0
16589,16590,No,Points,Postcard,Low,1,No,High,1,1,2,Yes,1074.75,799.0,946.0,1760.0,794.0
16590,16591,No,Cash Back,Letter,Medium,1,No,High,3,1,4,Yes,1088.5,1714.0,1366.0,819.0,455.0
16591,16592,No,Cash Back,Postcard,Medium,1,Yes,Medium,2,1,3,Yes,1219.0,789.0,405.0,2116.0,1566.0
16592,16593,No,Points,Letter,High,1,Yes,High,3,2,4,Yes,1109.75,489.0,1557.0,1393.0,1000.0
16593,16594,No,Air Miles,Postcard,Low,1,No,High,3,1,3,No,676.75,662.0,559.0,504.0,982.0
16594,16595,No,Cash Back,Postcard,Medium,2,No,Low,1,1,2,Yes,949.0,1516.0,1460.0,665.0,155.0
16595,16596,No,Cash Back,Letter,Medium,1,No,Medium,2,2,4,Yes,313.25,469.0,55.0,261.0,468.0
16596,16597,No,Air Miles,Postcard,Low,1,No,Low,1,1,2,Yes,1144.75,1646.0,922.0,1032.0,979.0
16597,16598,No,Points,Postcard,Medium,1,No,Medium,2,1,2,Yes,798.0,838.0,555.0,949.0,850.0
16598,16599,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,4,No,1501.25,1078.0,1352.0,1706.0,1869.0
16599,16600,No,Cash Back,Postcard,Medium,2,No,Low,2,1,2,Yes,825.5,1290.0,881.0,731.0,400.0
16600,16601,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,Yes,1237.75,932.0,765.0,1056.0,2198.0
16601,16602,No,Points,Letter,Medium,1,Yes,Medium,3,1,6,Yes,1358.25,820.0,1388.0,1562.0,1663.0
16602,16603,No,Cash Back,Postcard,Medium,1,No,High,2,1,3,No,1403.25,1354.0,1371.0,2110.0,778.0
16603,16604,No,Points,Postcard,High,1,No,Low,1,2,3,No,904.75,1746.0,1034.0,464.0,375.0
16604,16605,No,Points,Postcard,High,2,No,Low,1,1,3,Yes,1214.0,449.0,498.0,1755.0,2154.0
16605,16606,No,Cash Back,Letter,Medium,1,No,High,2,1,2,No,687.5,926.0,714.0,574.0,536.0
16606,16607,No,Cash Back,Letter,Low,1,No,High,1,1,2,No,1118.0,338.0,852.0,1615.0,1667.0
16607,16608,No,Air Miles,Letter,Low,1,No,High,2,1,4,Yes,1167.25,483.0,1236.0,1019.0,1931.0
16608,16609,Yes,Points,Postcard,High,1,No,Medium,1,3,3,Yes,1236.0,1238.0,1702.0,1279.0,725.0
16609,16610,No,Air Miles,Postcard,Low,1,No,Medium,2,1,5,No,1340.75,739.0,1282.0,1804.0,1538.0
16610,16611,No,Air Miles,Postcard,High,2,No,Medium,3,1,4,Yes,186.5,275.0,98.0,5.0,368.0
16611,16612,No,Cash Back,Letter,High,1,Yes,Low,2,1,3,Yes,1327.25,1871.0,1667.0,788.0,983.0
16612,16613,No,Air Miles,Letter,Low,1,No,High,2,1,4,No,1061.25,892.0,497.0,1018.0,1838.0
16613,16614,No,Points,Postcard,Low,2,No,Low,2,1,5,Yes,779.5,712.0,610.0,875.0,921.0
16614,16615,No,Cash Back,Letter,Medium,1,No,Medium,4,1,4,No,1487.0,974.0,1746.0,2135.0,1093.0
16615,16616,Yes,Air Miles,Letter,Low,1,No,Medium,1,1,4,Yes,1005.25,1858.0,1140.0,625.0,398.0
16616,16617,No,Air Miles,Letter,Medium,2,Yes,Medium,2,1,2,Yes,1030.5,573.0,1548.0,1436.0,565.0
16617,16618,No,Points,Postcard,High,1,No,High,2,1,3,Yes,881.0,701.0,1209.0,1082.0,532.0
16618,16619,No,Cash Back,Letter,High,1,No,High,1,1,3,Yes,916.5,688.0,1448.0,894.0,636.0
16619,16620,No,Points,Letter,High,1,No,High,3,1,3,No,946.0,417.0,814.0,1748.0,805.0
16620,16621,No,Cash Back,Letter,Low,1,No,Medium,2,2,4,Yes,224.25,121.0,427.0,168.0,181.0
16621,16622,Yes,Air Miles,Letter,Low,2,No,Medium,2,1,5,No,1003.75,1887.0,1148.0,694.0,286.0
16622,16623,No,Points,Postcard,High,2,No,Medium,1,1,2,Yes,1147.75,421.0,1296.0,1816.0,1058.0
16623,16624,No,Points,Letter,Medium,1,Yes,Low,2,1,6,Yes,1831.5,1513.0,1876.0,1942.0,1995.0
16624,16625,No,Air Miles,Letter,Low,1,No,Low,1,1,5,Yes,943.5,1627.0,880.0,706.0,561.0
16625,16626,No,Points,Postcard,Medium,2,No,Medium,1,1,3,Yes,810.25,1313.0,1148.0,420.0,360.0
16626,16627,No,Air Miles,Letter,Low,1,No,Low,2,1,6,Yes,1061.0,554.0,866.0,1949.0,875.0
16627,16628,No,Points,Postcard,Medium,1,No,Medium,1,1,5,No,685.0,248.0,415.0,917.0,1160.0
16628,16629,No,Air Miles,Letter,Medium,1,No,Medium,1,1,5,Yes,815.75,96.0,1052.0,1206.0,909.0
16629,16630,No,Cash Back,Letter,Low,1,No,Medium,1,1,2,No,274.25,487.0,419.0,164.0,27.0
16630,16631,No,Points,Postcard,Medium,1,No,Low,1,2,3,Yes,664.0,586.0,556.0,703.0,811.0
16631,16632,No,Air Miles,Letter,High,1,No,High,2,1,2,Yes,1251.75,793.0,1083.0,1748.0,1383.0
16632,16633,No,Cash Back,Postcard,Medium,2,No,High,2,1,3,No,788.0,775.0,683.0,988.0,706.0
16633,16634,No,Cash Back,Letter,Medium,3,No,Medium,2,1,3,Yes,1143.25,289.0,1480.0,2148.0,656.0
16634,16635,No,Air Miles,Letter,Low,1,No,Medium,2,1,1,Yes,971.0,1663.0,1110.0,937.0,174.0
16635,16636,No,Air Miles,Letter,Medium,1,No,Low,1,1,2,No,1128.0,667.0,1253.0,1260.0,1332.0
16636,16637,No,Points,Letter,Medium,1,No,Low,1,1,3,No,278.75,108.0,417.0,337.0,253.0
16637,16638,No,Cash Back,Letter,High,1,Yes,High,3,1,3,No,302.5,347.0,309.0,464.0,90.0
16638,16639,No,Air Miles,Letter,High,1,No,High,1,2,3,Yes,973.25,1592.0,1213.0,830.0,258.0
16639,16640,No,Air Miles,Postcard,Medium,1,No,High,2,1,4,Yes,1188.5,966.0,891.0,2091.0,806.0
16640,16641,No,Cash Back,Postcard,Medium,2,No,Medium,2,1,3,Yes,1000.5,363.0,1093.0,957.0,1589.0
16641,16642,No,Air Miles,Letter,High,1,No,High,2,1,1,No,812.0,731.0,826.0,906.0,785.0
16642,16643,No,Points,Postcard,Low,1,No,Medium,3,1,3,Yes,1064.0,1765.0,1346.0,729.0,416.0
16643,16644,No,Air Miles,Letter,Low,1,No,Low,4,1,4,No,1671.75,1860.0,1735.0,1540.0,1552.0
16644,16645,No,Cash Back,Letter,Low,1,No,High,2,1,2,Yes,863.0,940.0,943.0,695.0,874.0
16645,16646,No,Points,Postcard,High,2,No,High,2,1,2,Yes,1007.25,527.0,1231.0,1753.0,518.0
16646,16647,Yes,Air Miles,Letter,Medium,1,Yes,Low,2,2,3,Yes,1075.75,443.0,1056.0,1562.0,1242.0
16647,16648,No,Points,Letter,Medium,1,Yes,Low,3,1,5,No,1293.5,493.0,1056.0,1507.0,2118.0
16648,16649,No,Air Miles,Letter,Medium,1,No,Low,1,1,3,Yes,858.5,1273.0,692.0,917.0,552.0
16649,16650,No,Points,Postcard,Low,1,No,Low,2,1,5,Yes,1111.75,488.0,441.0,1485.0,2033.0
16650,16651,No,Points,Postcard,Low,1,Yes,High,2,1,5,Yes,1003.5,1655.0,1269.0,679.0,411.0
16651,16652,No,Air Miles,Postcard,Medium,1,No,High,2,1,4,Yes,1153.5,1921.0,1287.0,935.0,471.0
16652,16653,No,Cash Back,Postcard,Medium,1,No,Low,3,1,4,Yes,685.0,573.0,723.0,942.0,502.0
16653,16654,No,Air Miles,Letter,Medium,1,No,High,3,1,3,No,1199.0,687.0,1637.0,890.0,1582.0
16654,16655,No,Points,Postcard,High,1,No,High,2,1,3,Yes,1008.25,71.0,1595.0,1436.0,931.0
16655,16656,No,Cash Back,Postcard,High,1,Yes,Medium,1,1,4,No,283.0,263.0,186.0,461.0,222.0
16656,16657,No,Points,Postcard,High,1,No,Medium,2,1,3,No,1386.25,380.0,1354.0,1733.0,2078.0
16657,16658,Yes,Air Miles,Postcard,Medium,1,No,High,3,1,3,No,856.5,988.0,797.0,769.0,872.0
16658,16659,No,Air Miles,Postcard,High,2,No,Medium,1,1,2,Yes,875.75,1641.0,1072.0,744.0,46.0
16659,16660,No,Points,Letter,High,2,No,Low,2,1,3,Yes,1255.0,2087.0,974.0,1248.0,711.0
16660,16661,No,Cash Back,Postcard,Medium,1,Yes,High,1,1,2,Yes,1137.75,1969.0,1201.0,706.0,675.0
16661,16662,No,Cash Back,Postcard,Medium,2,No,Low,1,2,4,Yes,1161.5,1897.0,1450.0,912.0,387.0
16662,16663,No,Cash Back,Letter,Medium,1,Yes,High,2,1,2,Yes,174.5,302.0,130.0,195.0,71.0
16663,16664,No,Points,Postcard,Medium,2,No,Low,3,2,1,Yes,104.0,157.0,55.0,191.0,13.0
16664,16665,No,Cash Back,Letter,Medium,1,No,Low,2,1,5,Yes,962.0,721.0,702.0,1086.0,1339.0
16665,16666,No,Air Miles,Letter,High,1,No,High,2,1,3,No,231.25,193.0,254.0,54.0,424.0
16666,16667,No,Air Miles,Letter,Low,2,No,High,1,1,3,Yes,284.25,318.0,298.0,166.0,355.0
16667,16668,No,Points,Postcard,Medium,2,No,Medium,2,1,3,No,453.5,487.0,475.0,456.0,396.0
16668,16669,No,Air Miles,Letter,High,2,No,Medium,2,1,3,No,1019.5,389.0,405.0,1097.0,2187.0
16669,16670,No,Cash Back,Postcard,Low,1,No,Low,3,1,4,No,751.25,867.0,531.0,704.0,903.0
16670,16671,No,Air Miles,Postcard,Medium,1,No,High,1,2,4,Yes,1235.25,697.0,1073.0,1317.0,1854.0
16671,16672,No,Air Miles,Letter,High,1,No,Low,2,1,3,Yes,1177.5,726.0,844.0,2025.0,1115.0
16672,16673,No,Air Miles,Letter,High,1,Yes,Low,1,1,3,No,232.25,38.0,374.0,106.0,411.0
16673,16674,No,Cash Back,Postcard,High,1,No,High,2,1,2,No,1102.0,664.0,845.0,1483.0,1416.0
16674,16675,No,Cash Back,Postcard,High,1,No,Medium,1,1,3,Yes,760.5,130.0,626.0,850.0,1436.0
16675,16676,No,Air Miles,Postcard,High,1,No,Medium,1,2,5,No,1018.25,1038.0,685.0,831.0,1519.0
16676,16677,No,Air Miles,Letter,Medium,1,No,High,1,1,3,No,337.0,192.0,457.0,219.0,480.0
16677,16678,No,Points,Postcard,High,1,No,High,2,2,2,Yes,859.75,1500.0,1226.0,707.0,6.0
16678,16679,No,Air Miles,Letter,High,1,Yes,Low,1,1,3,Yes,791.0,843.0,769.0,611.0,941.0
16679,16680,No,Cash Back,Letter,High,1,No,Low,2,1,3,No,1099.0,1965.0,1184.0,777.0,470.0
16680,16681,No,Points,Postcard,Medium,3,No,High,2,1,3,No,1264.25,885.0,1276.0,1157.0,1739.0
16681,16682,No,Air Miles,Letter,Low,1,No,Medium,1,1,4,Yes,638.25,745.0,515.0,647.0,646.0
16682,16683,No,Cash Back,Letter,Low,1,No,High,2,2,3,No,1819.0,1788.0,1980.0,1965.0,1543.0
16683,16684,No,Points,Letter,Medium,2,No,High,3,1,3,No,1086.25,549.0,1062.0,1565.0,1169.0
16684,16685,No,Air Miles,Letter,Low,2,No,Medium,3,1,2,Yes,740.75,657.0,764.0,699.0,843.0
16685,16686,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,5,Yes,368.25,429.0,490.0,265.0,289.0
16686,16687,No,Cash Back,Postcard,Medium,2,No,High,2,2,3,Yes,1275.75,922.0,1545.0,2066.0,570.0
16687,16688,No,Cash Back,Letter,Medium,1,No,High,3,1,4,Yes,114.75,86.0,71.0,244.0,58.0
16688,16689,No,Points,Postcard,High,1,No,Medium,3,1,3,Yes,123.25,97.0,25.0,162.0,209.0
16689,16690,No,Points,Letter,Medium,1,No,Medium,1,1,4,Yes,1241.0,783.0,1147.0,1952.0,1082.0
16690,16691,No,Cash Back,Postcard,Medium,1,No,High,2,1,2,Yes,934.75,1845.0,1290.0,588.0,16.0
